ID,index,Category,State,Region,Date,Farm,Rep,Depth,GPS,% Sand,% Silt,% Clay,Texture,pET (mm/yr),precip (in/yr),1:1 Soil pH,Organic Matter LOI %,Bulk density (g/cm3),1:1 S Salts mmho/cm,Nitrate-N ppm N,Potassium ppm K,Sulfate-S ppm S,Calcium ppm Ca,Magnesium ppm Mg,Sodium ppm Na,CEC/Sum of Cations me/100g,%H Sat,%K Sat,%Ca Sat,%Mg Sat,%Na Sat,Mehlich P-III ppm P,2020_1:1 Soil pH,2020_1:1 S Salts mmho/cm,2020_Organic Matter LOI %,2020_Nitrate-N ppm N,2020_Potassium ppm K,2020_Sulfate-S ppm S,2020_Zinc ppm Zn,2020_Iron ppm Fe,2020_Manganese ppm Mn,2020_Copper ppm Cu,2020_Calcium ppm Ca,2020_Magnesium ppm Mg,2020_Sodium ppm Na,2020_CEC/Sum of Cations me/100g,2020_%H Sat,2020_%K Sat,2020_%Ca Sat,2020_%Mg Sat,2020_%Na Sat,2020_Mehlich P-III ppm P,2020_% Sand,2020_% Silt,2020_% Clay,2020_Texture,POXC (mg/kg soil),NAG (nmol/hr/g soil),BG (nmol/hr/g soil),C-min (ugCO2-C/g_soil/day),Total Biomass,Diversity Index,Bacteria %,Total Bacteria Biomass,Actinomycetes %,Actinomycetes Biomass,Gram (-) %,Gram (-) Biomass,Rhizobia %,Rhizobia Biomass,Total Fungi %,Total Fungi Biomass,Arbusular Mycorrhizal %,Arbuscular Mycorrhizal Biomass,Saprophytic %,Saprophytes Biomass,Protozoan %,Protozoa Biomass,Gram (+) Biomass,Gram (+) %,Undifferentiated %,Undifferentiated Biomass,Fungi:Bacteria,Predator:Prey,Gram(+):Gram(-),Sat:Unsat,Mono:Poly,Pre 16:1w7c:cy17:0,Pre 18:1w7c:cy19:0,2020_POXC (mg/kg soil),2020_NAG (nmol/hr/g soil),2020_BG (nmol/hr/g soil),2020_C-min (ugCO2-C/g_soil/day),2020_Bulk density (g/cm3),2020_Total Biomass,2020_Diversity Index,2020_Bacteria %,2020_Total Bacteria Biomass,2020_Actinomycetes %,2020_Actinomycetes Biomass,2020_Gram (-) %,2020_Gram (-) Biomass,2020_Rhizobia %,2020_Rhizobia Biomass,2020_Total Fungi %,2020_Total Fungi Biomass,2020_Arbusular Mycorrhizal %,2020_Arbuscular Mycorrhizal Biomass,2020_Saprophytic %,2020_Saprophytes Biomass,2020_Protozoan %,2020_Protozoa Biomass,2020_Gram (+) Biomass,2020_Gram (+) %,2020_Undifferentiated %,2020_Undifferentiated Biomass,2020_Fungi:Bacteria,2020_Predator:Prey,2020_Gram(+):Gram(-),2020_Sat:Unsat,2020_Mono:Poly,2020_Pre 16:1w7c:cy17:0,2020_Pre 18:1w7c:cy19:0,WetAgg_MWD (mm),2020_WetAgg_MWD (mm),DryAgg_MWD (mm),2022_DryAgg_MWD (mm),2020_DryAgg_MWD (mm),DryAgg_WEF (%),2022_DryAgg_WEF (%),2020_DryAgg_WEF (%),2022_PenRes_Adjusted PR_Mpa,Historical_Cover crops,Historical_Interseeding,Historical_Living mulch,Historical_Increase crop rotation diversity,Historical_Heritage varieties,Historical_Perennial cool season pasture,Historical_No till / strip till,Historical_Integrate livestock,Historical_Amendments,Historical_Reduce chem,FARMS_Cover crops,FARMS_Interseeding,FARMS_Living mulch,FARMS_Planting green,FARMS_Pasture cropping,FARMS_Relay cropping,FARMS_Increase crop rotation diversity,FARMS_Conserv. crop rot. (opportunistic cropping),FARMS_Heritage varieties,FARMS_Pollinator mix permanent,FARMS_Pollinator mix nonpermanent,FARMS_Integrate garden/produce in covers,FARMS_Perennial cool season pasture,FARMS_No till / strip till,FARMS_Annual forages,FARMS_Bale grazing,FARMS_Integrate livestock,FARMS_Management intensive grazing,FARMS_Amendments,FARMS_Reduce chem,FARMS_Roller crimper,FARMS_Additional testing,FARMS_SETs,conservation_tillage_passes,conventional_tillage_passes,chem_passes_per_year,2020_soil_cover_months,start_year_soil_cover,2019_soil_cover_months,2018_soil_cover_months,2020_living_root_months,start_year_living_roots,2019_living_root_months,2018_living_root_months,categories_of_crops,number_of_crops_in_rotation,amendments,what_amendments,use_neonics,integrate_livestock,residue_remaining,stock_density,grazing_species,5yr_cropping_history,totalfieldacres
C32,232,Conventional,KS,E,8/15/23,Wiltse (Control),3,0 to 5cm,38.3675; -99.14608,21,47,32,Clay Loam,1399.2681,24.03792,6.1,2.7,1.07,0.14,8.6,368,9.2,2549,501,12,21.6,17,4,59,19,0,25,6.6,0.12,2.7,3.5,427,7.4,0.23,19.1,22,1.12,3278,655,16,23,0,5,71,24,0,13,21,45,34,Clay Loam,318.4456428,84.71096656,276.256634,12.71,1520.95,1.452,46.23,703.06,10.61,161.42,16.07,244.4,0,0,12.04,183.06,2.05,31.2,9.98,151.85,0,0,458.66,30.16,41.74,634.83,0.2604,0,1.8767,1.9839,24.2406,1.7474,1.1999,385.2825968,26.6413,95.8117,82.08313322,1.065,2579.93,1.187,19.63,506.42,3.34,86.09,5.65,145.65,0,0,1.26,32.55,0.21,5.32,1.06,27.23,0,0,360.77,13.98,79.11,2040.96,0.0643,0,2.4769,4.372,21.2096,1000,1000,0.373008539,0.72,7.8,5.3,5.131455696,18.4,33,19.62025316,0.118176072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2,12,2019,12,6,6,2020,10,10,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.2,No,0,No,No,0,0,0,wheat milo fallow wheat milo,
C32,233,Conventional,KS,E,8/15/23,Wiltse (Control),4,0 to 5cm,38.36583; -99.14396,25,45,30,Clay Loam,1399.2681,24.03792,6.2,2.6,1.18,0.13,6.8,419,8.4,2382,319,13,18.5,15,6,64,14,0,14,6.1,0.3,2.6,18.5,434,7.5,0.29,15.3,26.8,1.23,2490,323,10,18.5,12,6,67,15,0,11,25,45,30,Clay Loam,314.1941068,50.71758048,296.9266286,9.68,1603.83,1.483,47.24,757.59,11.67,187.1,17.04,273.33,0,0,12.32,197.53,3.1,49.67,9.22,147.86,0,0,484.26,30.19,40.45,648.72,0.2607,0,1.7717,1.9766,27.7465,1.9622,1.2208,405.1567742,7.3052,101.6713,61.20681781,1.145,6161.21,1.29,16.56,1020.46,2.66,164.05,6.53,402.31,0,0,2.1,129.18,0.17,10.58,1.92,118.6,0,0,618.14,10.03,81.34,5011.58,0.1266,0,1.5365,3.6265,19.025,1000,1000,0.435851494,0.72,9.3,4.8,3.15653527,10.3,40,46.05809129,0.148711565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2,12,2019,12,6,6,2020,10,10,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.2,No,0,No,No,0,0,0,wheat milo fallow wheat milo,
C32,234,Conventional,KS,E,8/15/23,Wiltse (Control),1,5 to 15cm,38.36784; -99.14391,24,42,34,Clay Loam,1399.2681,24.03792,6.1,2.9,1.395,0.09,4.2,314,10.1,2521,484,20,22.9,24,4,54,18,0,20,6.3,0.14,2.9,7.4,318,8,0.27,24.6,25.5,1.37,2560,467,16,21.2,17,4,60,18,0,12,24,42,34,Clay Loam,292.8451108,59.07725033,156.6395454,10.57,1067.87,1.441,48,512.56,14.59,155.85,12.34,131.73,0,0,9.43,100.71,2.71,28.9,6.72,71.8,0,0,380.83,35.66,42.57,454.6,0.1965,0,2.8909,2.7232,13.6434,1.9152,0.5605,363.9409157,47.2784,44.0796,45.03740357,1.24,2550.68,1.136,22.15,564.87,3.42,87.35,10.82,276.1,0,0,0.8,20.32,0.11,2.79,0.69,17.53,0,0,288.76,11.32,77.06,1965.49,0.036,0,1.0458,1.4108,391.947,1000,1000,,,,,,,,,0.337641437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2,12,2019,12,6,6,2020,10,10,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.2,No,0,No,No,0,0,0,wheat milo fallow wheat milo,
C32,235,Conventional,KS,E,8/15/23,Wiltse (Control),2,5 to 15cm,38.36886; -99.14503,21,45,34,Clay Loam,1399.2681,24.03792,6.3,2.8,1.37,0.09,4.3,359,8.9,2212,447,16,19,17,5,58,20,0,21,6.1,0.3,2.6,18.5,434,7.5,0.29,15.3,26.8,1.23,2490,323,10,18.5,12,6,67,15,0,11,25,45,30,Clay Loam,265.1279503,56.67414044,223.8091488,8.17,1408.9,1.47,51.14,720.52,14.74,207.73,14.62,205.95,0,0,11.25,158.47,3.62,50.95,7.63,107.52,0,0,514.57,36.52,37.61,529.9,0.2199,0,2.4985,2.2865,25.9464,2.1787,0.7608,306.2364901,8.635,54.2788,34.36238558,1.36,1585.9,1.224,9.3,147.47,0.32,5.11,6.18,98.07,0,0,2.18,34.62,0.98,15.61,1.2,19,0,0,49.39,3.11,88.52,1403.81,0.2347,0,0.5036,2.4817,3.2225,1000,1000,,,,,,,,,0.356849169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2,12,2019,12,6,6,2020,10,10,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.2,No,0,No,No,0,0,0,wheat milo fallow wheat milo,
C32,236,Conventional,KS,E,8/15/23,Wiltse (Control),3,5 to 15cm,38.3675; -99.14608,21,47,32,Clay Loam,1399.2681,24.03792,6.1,2.7,1.4,0.14,8.6,368,9.2,2549,501,12,21.6,17,4,59,19,0,25,6.6,0.12,2.7,3.5,427,7.4,0.23,19.1,22,1.12,3278,655,16,23,0,5,71,24,0,13,21,45,34,Clay Loam,206.3668023,51.38343443,173.3984866,9.61,996.88,1.44,50.17,500.11,15.05,150.01,13.66,136.21,0,0,9.77,97.36,2.49,24.81,7.28,72.55,0,0,363.9,36.5,40.07,399.42,0.1947,0,2.6717,2.4012,15.2856,1.9611,0.7811,284.5060235,10.1622,28.0554,35.63653185,1.315,1540.25,1.274,12.59,193.99,2.43,37.43,4.93,75.89,0,0,13.2,203.24,0.4,6.1,12.8,197.14,0,0,118.1,7.67,74.21,1143.02,1.0477,0,1.5561,4.9894,15.8875,1000,1000,,,,,,,,,0.404575581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2,12,2019,12,6,6,2020,10,10,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.2,No,0,No,No,0,0,0,wheat milo fallow wheat milo,
C32,237,Conventional,KS,E,8/15/23,Wiltse (Control),4,5 to 15cm,38.36583; -99.14396,25,45,30,Clay Loam,1399.2681,24.03792,6.2,2.6,1.435,0.13,6.8,419,8.4,2382,319,13,18.5,15,6,64,14,0,14,6.1,0.3,2.6,18.5,434,7.5,0.29,15.3,26.8,1.23,2490,323,10,18.5,12,6,67,15,0,11,25,45,30,Clay Loam,248.2975481,62.84471779,248.5767874,9.59,1307.73,1.452,50.17,656.1,15.41,201.56,15.1,197.43,0,0,9.81,128.27,2.56,33.47,7.25,94.8,0,0,458.67,35.07,40.02,523.36,0.1955,0,2.3232,2.4198,18.7354,2.0944,0.838,306.2364901,8.635,54.2788,34.36238558,1.36,1585.9,1.224,9.3,147.47,0.32,5.11,6.18,98.07,0,0,2.18,34.62,0.98,15.61,1.2,19,0,0,49.39,3.11,88.52,1403.81,0.2347,0,0.5036,2.4817,3.2225,1000,1000,,,,,,,,,0.4283839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2,12,2019,12,6,6,2020,10,10,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.2,No,0,No,No,0,0,0,wheat milo fallow wheat milo,
C36,0,Conventional,CO,W,8/15/23,Dalton,1,0 to 5cm,40.5105282; -102.61055,48,33,19,Loam,1323.9362,18.055948,6.3,2.7,1.091405888,0.01,4.8,468,7.5,1249,216,4,12.8,27,9,49,14,0,55,6.2,0.1,2.1,4.3,492,7.7,0.46,21.4,23.8,0.69,1375,249,11,13,21,10,53,16,0,35,48,33,19,Loam,337.7139402,117.9278421,632.2400886,296.48,2872.08,1.509,36.38,1044.88,7.88,226.22,12.97,372.56,0,0,11.76,337.75,3.6,103.54,8.15,234.21,0,0,672.32,23.41,51.86,1489.46,0.3232,0,1.8046,2.2704,17.0271,1.8585,1.4568,386.6321647,46.0705,196.3807,24.44268286,1.836156407,1910.75,1.305,74.13,1416.48,14.33,273.77,21.58,412.39,0,0,8.13,155.38,2.26,43.15,5.87,112.23,0.07,1.37,1004.09,52.55,17.66,337.52,0.1097,0.001,2.4348,3.7927,29.958,1000,1000,0.604558526,0.92,4,,2.976592798,33.2,,36.28808864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2010,7,4,0,2010,7,4,0,0.3,No,0,Yes,No,0,0,0,2015 wheat; 2016 milo; 2017 fallow; 2018 wheat; 2019 corn; 2020 fallow; 2021 wheat,
C36,1,Conventional,CO,W,8/15/23,Dalton,2,0 to 5cm,40.5103579; -102.61515,46,34,20,Loam,1323.9362,18.055948,7.3,2.3,1.251133613,0.06,12.1,354,9.8,2768,190,7,16.4,0,6,84,10,0,60,6.1,0.14,2.2,3.6,442,7.3,0.55,24.9,26.4,0.78,1346,258,9,13.1,23,9,52,16,0,35,47,41,12,Loam,304.5420384,70.84767675,396.6390546,676.99,3413.11,1.503,37.6,1283.46,7.38,251.87,13.16,449.18,0,0,13.67,466.74,3.74,127.67,9.93,339.07,0,0,834.28,24.44,48.72,1662.9,0.3637,0,1.8573,1.9983,23.6799,1.7878,1.401,353.4674343,34.9606,158.5778,34.86405693,1.554930662,2020.05,1.178,68.47,1383.04,13.12,265.09,14.4,290.92,0,0,4.98,100.66,1.64,33.2,3.34,67.46,0,0,1092.12,54.06,26.55,536.35,0.0728,0,3.754,3.2269,17.4631,0,1000,0.546562404,0.71,2.6,,3.319316239,44.6,,30.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2010,7,4,0,2010,7,4,0,0.3,No,0,Yes,No,0,0,0,2015 wheat; 2016 milo; 2017 fallow; 2018 wheat; 2019 corn; 2020 fallow; 2021 wheat,
C36,2,Conventional,CO,W,8/15/23,Dalton,3,0 to 5cm,40.5098751; -102.61861,49,33,18,Loam,1323.9362,18.055948,6.9,2.3,1.231678172,0.04,6.3,440,6.2,1561,221,4,10.8,0,10,72,17,0,52,6,0.09,2.1,3.1,457,6.5,0.3,23.5,25.2,0.67,1158,241,10,11.8,24,10,49,17,0,20,46,34,20,Loam,232.5177989,78.98178403,389.7419308,274.89,2479.8,1.524,28.16,698.41,6.02,149.4,10.48,259.8,0,0,12.19,302.35,3.03,75.11,9.16,227.24,0,0,438.61,17.69,59.64,1479.05,0.4329,0,1.6882,2.5976,19.3539,1.7023,1.1336,353.4674343,12.6907,44.2802,33.23210403,1.169764152,2095.77,1.447,69.97,1466.4,11.87,248.79,29.16,611.07,0.17,3.66,13.37,280.3,3.21,67.29,10.16,213.01,0.78,16.39,855.33,40.81,15.87,332.69,0.1911,0.0112,1.3997,11.8537,25.014,8.0394,8.59,0.390639006,1.13,2.3,,3.252611276,50.7,,35.3115727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2010,7,4,0,2010,7,4,0,0.3,No,0,Yes,No,0,0,0,2015 wheat; 2016 milo; 2017 fallow; 2018 wheat; 2019 corn; 2020 fallow; 2021 wheat,
C36,3,Conventional,CO,W,8/15/23,Dalton,4,0 to 5cm,40.5100357532879; -102.623718325144,47,41,12,Loam,1323.9362,18.055948,5.9,2.4,1.145320266,0.01,8.3,457,7.7,1046,201,5,12.5,35,9,42,13,0,46,6.1,0.14,2.2,3.6,442,7.3,0.55,24.9,26.4,0.78,1346,258,9,13.1,23,9,52,16,0,35,47,41,12,Loam,172.2635425,58.1464567,328.0378975,214.21,2100.88,1.502,28.88,606.65,7.12,149.62,9.04,189.97,0,0,9.58,201.23,2.3,48.29,7.28,152.94,0,0,416.69,19.83,61.55,1292.99,0.3317,0,2.1935,3.0448,10.0878,1.3735,0.8495,353.4674343,34.9606,158.5778,34.86405693,1.554930662,2020.05,1.178,68.47,1383.04,13.12,265.09,14.4,290.92,0,0,4.98,100.66,1.64,33.2,3.34,67.46,0,0,1092.12,54.06,26.55,536.35,0.0728,0,3.754,3.2269,17.4631,0,1000,0.395432927,0.71,3.2,,3.319316239,41.5,,30.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2010,7,4,0,2010,7,4,0,0.3,No,0,Yes,No,0,0,0,2015 wheat; 2016 milo; 2017 fallow; 2018 wheat; 2019 corn; 2020 fallow; 2021 wheat,
C36,4,Conventional,CO,W,8/15/23,Dalton,1,5 to 15cm,40.5105282; -102.61055,48,33,19,Loam,1323.9362,18.055948,6.3,2.7,1.310011329,0.01,4.8,468,7.5,1249,216,4,12.8,27,9,49,14,0,55,6.2,0.1,2.1,4.3,492,7.7,0.46,21.4,23.8,0.69,1375,249,11,13,21,10,53,16,0,35,48,33,19,Loam,228.646195,36.15844034,214.6654863,121.37,2147.51,1.509,27,579.74,8.37,179.68,7.98,171.46,0,0,7.01,150.53,2.51,53.85,4.5,96.68,0,0,408.28,19.01,65.99,1417.24,0.2596,0,2.3812,3.3796,7.6245,1.59,0.8069,198.5355726,16.8731,57.226,34.19005616,1.34703307,2528.54,1.227,19.1,482.86,4.19,106.06,6.55,165.72,0,0,0.89,22.56,0,0,0.89,22.56,0.12,3.15,317.14,12.54,79.89,2019.99,0.0467,0.0065,1.9137,3.5682,174.973,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2010,7,4,0,2010,7,4,0,0.3,No,0,Yes,No,0,0,0,2015 wheat; 2016 milo; 2017 fallow; 2018 wheat; 2019 corn; 2020 fallow; 2021 wheat,
C36,5,Conventional,CO,W,8/15/23,Dalton,2,5 to 15cm,40.5103579; -102.61515,46,34,20,Loam,1323.9362,18.055948,7.3,2.3,1.393807488,0.06,12.1,354,9.8,2768,190,7,16.4,0,6,84,10,0,60,6.1,0.14,2.2,3.6,442,7.3,0.55,24.9,26.4,0.78,1346,258,9,13.1,23,9,52,16,0,35,47,41,12,Loam,164.0110694,13.76364813,103.1793184,197.91,2030.96,1.507,23.98,487.03,7.22,146.54,6.94,140.95,0,0,6.55,133.03,2.1,42.71,4.45,90.33,0,0,346.08,17.04,69.47,1410.89,0.2732,0,2.4553,3.6449,6.5804,1.5697,0.6759,281.5452,18.3733,72.6872,30.24045608,1.390618937,1101.33,1.336,66.63,733.79,15.89,174.97,20.7,228.01,0,0,7.15,78.8,1.96,21.62,5.19,57.18,0,0,505.77,45.92,26.22,288.75,0.1074,0,2.2182,3.3097,137.082,4.8867,18.6685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2010,7,4,0,2010,7,4,0,0.3,No,0,Yes,No,0,0,0,2015 wheat; 2016 milo; 2017 fallow; 2018 wheat; 2019 corn; 2020 fallow; 2021 wheat,
C36,6,Conventional,CO,W,8/15/23,Dalton,3,5 to 15cm,40.5098751; -102.61861,49,33,18,Loam,1323.9362,18.055948,6.9,2.3,1.445738104,0.04,6.3,440,6.2,1561,221,4,10.8,0,10,72,17,0,52,6,0.09,2.1,3.1,457,6.5,0.3,23.5,25.2,0.67,1158,241,10,11.8,24,10,49,17,0,20,46,34,20,Loam,226.0096371,21.80876662,116.4830258,174.09,1823,1.517,22.76,414.97,6.48,118.09,7.03,128.09,0,0,6.62,120.62,2.16,39.36,4.46,81.26,0,0,286.88,15.74,70.62,1287.4,0.2907,0,2.2396,3.7852,4.2685,1.6319,0.7678,233.6272648,17.8704,74.6095,36.14311809,1.502307136,982.06,1.241,70.75,694.77,14.68,144.14,23.56,231.35,0,0,4.16,40.82,0,0,4.16,40.82,0.57,5.62,463.42,47.19,24.52,240.84,0.0588,0.0081,2.0031,2.7317,91.2543,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2010,7,4,0,2010,7,4,0,0.3,No,0,Yes,No,0,0,0,2015 wheat; 2016 milo; 2017 fallow; 2018 wheat; 2019 corn; 2020 fallow; 2021 wheat,
C36,7,Conventional,CO,W,8/15/23,Dalton,4,5 to 15cm,40.5100357532879; -102.623718325144,47,41,12,Loam,1323.9362,18.055948,5.9,2.4,1.411862087,0.01,8.3,457,7.7,1046,201,5,12.5,35,9,42,13,0,46,6.1,0.14,2.2,3.6,442,7.3,0.55,24.9,26.4,0.78,1346,258,9,13.1,23,9,52,16,0,35,47,41,12,Loam,221.5489206,25.0492867,129.0634813,69.03,1786.8,1.483,23.56,420.98,7.35,131.29,6.19,110.57,0,0,5.53,98.79,1.98,35.33,3.55,63.46,0,0,310.4,17.37,70.91,1267.03,0.2347,0,2.8072,4.2692,5.081,1.2387,0.5706,281.5452,18.3733,72.6872,30.24045608,1.390618937,1101.33,1.336,66.63,733.79,15.89,174.97,20.7,228.01,0,0,7.15,78.8,1.96,21.62,5.19,57.18,0,0,505.77,45.92,26.22,288.75,0.1074,0,2.2182,3.3097,137.082,4.8867,18.6685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2010,7,4,0,2010,7,4,0,0.3,No,0,Yes,No,0,0,0,2015 wheat; 2016 milo; 2017 fallow; 2018 wheat; 2019 corn; 2020 fallow; 2021 wheat,
C40,16,Conventional,NE,E,8/15/23,Dickes,1,0 to 5cm,"42.6927909,-97.397434",68,15,17,Sandy Loam,1061.5416,26.968712,6.6,2.1,1.339699961,0.15,18.4,306,17.6,1329,214,14,9.3,0,8,72,19,1,96,6.2,0.27,2.9,59.1,321,16.9,3.98,45.3,23.5,0.67,1418,199,21,12.7,24,6,56,13,1,123,69,15,16,Sandy Loam,553.6737626,82.7798559,201.3737154,151.32,2290.71,1.5,48.56,1112.36,10.35,236.99,16.59,380.05,0,0,14.82,339.52,4.71,107.84,10.11,231.68,0,0,732.3,31.97,36.62,838.83,0.3052,0,1.9268,1.8349,10.1289,1.9191,0.9787,523.9206367,276.707,144.2664,175.2250032,1.15,2812.03,1.377,34.93,982.19,6.06,170.49,13.24,372.33,0,0,5.83,163.87,1.54,43.17,4.29,120.7,0,0,609.86,21.69,59.24,1665.97,0.1668,0,1.6379,3.2796,25.9134,1000,1000,1.433283392,1.17,2.6,,2.202195946,59.9,,59.7972973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3.5,9,2012,9,9,5,2012,5,5,Warm season broadleaf,0.2,Yes; on the whole field,Cattle,Yes,Yes,11-49%,Average,1,Corn last year; beans; corn; beans; corn,
C40,17,Conventional,NE,E,8/15/23,Dickes,2,0 to 5cm,"42.692982,-97.397369",71,12,17,Sandy Loam,1061.5416,26.968712,6.6,1.7,1.230596829,0.22,41.1,191,13.9,1225,177,11,8.1,0,6,75,18,1,71,6.3,0.46,3.8,64,375,20,5.04,50.9,22.6,0.76,1348,195,28,12.1,22,8,55,14,1,147,65,18,17,Sandy Loam,539.204826,68.09679646,195.6739938,203.23,951.85,1.483,50.69,482.49,10.73,102.11,17.5,166.53,0,0,17.48,166.35,3.48,33.09,14,133.26,0,0,315.96,33.19,31.83,303,0.3448,0,1.8973,1.8773,5.7584,1.9902,1.147,484.0110364,270.4099,81.1581,49.24223387,0.82,3885.62,1.318,37.91,1473.17,5.63,218.61,16.29,632.96,0,0,4.92,191.06,1.36,52.66,3.56,138.39,0,0,840.2,21.62,57.17,2221.39,0.1297,0,1.3274,2.8959,239.282,0,1000,0.586349784,1.13,2.8,,3.642254902,61,,38.23529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3.5,9,2012,9,9,5,2012,5,5,Warm season broadleaf,0.2,Yes; on the whole field,Cattle,Yes,Yes,11-49%,Average,1,Corn last year; beans; corn; beans; corn,
C40,18,Conventional,NE,E,8/15/23,Dickes,3,0 to 5cm,"42.692942,-97.398421",53,26,21,Sandy Clay Loam,1061.5416,26.968712,6.4,2.8,1.213941274,0.25,42.2,323,16.5,1559,254,15,13.6,21,6,57,16,0,77,6,0.22,2.6,40.9,194,17.1,2.28,43.8,20,0.48,1238,206,23,12,29,4,52,14,1,108,69,16,15,Sandy Loam,680.6401352,78.74975308,212.3994025,249.08,1935.94,1.503,50.99,987.21,11.18,216.35,17.01,329.37,0,0,16.13,312.18,4.88,94.4,11.25,217.78,0,0,657.85,33.98,32.88,636.55,0.3162,0,1.9973,1.7436,9.7503,1.8519,1.0565,363.9811554,154.0582,40.9354,45.20010122,0.84,2281.36,1.168,32.09,732.06,4.92,112.17,11.11,253.44,0,0,2.04,46.63,0,0,2.04,46.63,0,0,478.62,20.98,65.87,1502.68,0.0637,0,1.8885,4.8447,76.2769,0,1000,0.726982958,0.82,3.3,,2.548582677,51.1,,53.1496063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3.5,9,2012,9,9,5,2012,5,5,Warm season broadleaf,0.2,Yes; on the whole field,Cattle,Yes,Yes,11-49%,Average,1,Corn last year; beans; corn; beans; corn,
C40,19,Conventional,NE,E,8/15/23,Dickes,4,0 to 5cm,"42.692629,-97.398561",44,33,23,Loam,1061.5416,26.968712,5.8,3.7,1.160917631,0.29,43,395,25.5,1635,252,16,16.8,32,6,49,13,0,116,6.3,0.46,3.8,64,375,20,5.04,50.9,22.6,0.76,1348,195,28,12.1,22,8,55,14,1,147,65,18,17,Sandy Loam,726.2410419,80.8866667,198.579175,221.56,3337.01,1.478,47.87,1597.4,10.78,359.89,14.26,475.9,0,0,14.11,470.82,3.71,123.96,10.39,346.86,0,0,1121.5,33.61,38.02,1268.79,0.2947,0,2.3566,2.1145,50.3289,1.5022,0.6665,484.0110364,270.4099,81.1581,49.24223387,0.82,3885.62,1.318,37.91,1473.17,5.63,218.61,16.29,632.96,0,0,4.92,191.06,1.36,52.66,3.56,138.39,0,0,840.2,21.62,57.17,2221.39,0.1297,0,1.3274,2.8959,239.282,0,1000,0.935884546,1.13,3.5,,3.642254902,51.4,,38.23529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3.5,9,2012,9,9,5,2012,5,5,Warm season broadleaf,0.2,Yes; on the whole field,Cattle,Yes,Yes,11-49%,Average,1,Corn last year; beans; corn; beans; corn,
C40,20,Conventional,NE,E,8/15/23,Dickes,5,0 to 5cm,"42.6939005,-97.399372",56,21,23,Sandy Clay Loam,1061.5416,26.968712,6.2,2.8,1.163328153,0.16,14.9,289,14.1,1410,230,11,13.4,27,6,53,14,0,55,,,,,,,,,,,,,,,,,,,,,,,,,669.3593234,81.80537247,264.3112128,165.12,2284.12,1.509,46.13,1053.67,10.77,246.09,16.03,366.12,0,0,14.65,334.72,4.17,95.21,10.49,239.51,0,0,687.55,30.1,39.22,895.73,0.3177,0,1.8779,1.8883,39.8265,1.7335,0.8322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.163369563,,4.1,,,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3.5,9,2012,9,9,5,2012,5,5,Warm season broadleaf,0.2,Yes; on the whole field,Cattle,Yes,Yes,11-49%,Average,1,Corn last year; beans; corn; beans; corn,
